ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ckfi4gwu400004c634jx2f78a,ckfe0tsog01gw0bs4cuh62os0,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F9074594d-9348-4ea5-914b-8e7a9b8c86d9-8908.0_-217.6.png?Expires=1603700791966&KeyName=labelbox-assets-key-1&Signature=WHYlnxGSzsQak3yjTufqVvBdAUA,"{""objects"":[{""featureId"":""ckfi4e7yf02bl0y8j46ny6jox"",""schemaId"":""ckfe447is01kj0z6o4tu0e5dy"",""title"":""circle"",""value"":""circle"",""color"":""#FF34FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi4e7yf02bl0y8j46ny6jox?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""},{""featureId"":""ckfi4g0rc02mx0y8jav3xfj5u"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi4g0rc02mx0y8jav3xfj5u?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601030914000,1601030914000,137.764,8908.0_-217.6.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi4gwu400004c634jx2f78a
ckfi4k5f700014c63c70mc6y0,ckfe0tso300vw0bs4ff1m8ovb,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fc3472ab0-3ddc-4110-b191-ae044cee644d-3903.0_-204.0.png?Expires=1603700791967&KeyName=labelbox-assets-key-1&Signature=KeeqlYoVhDy4f5vLDhNlGtxG5Ts,"{""objects"":[{""featureId"":""ckfi4jcv103470y9nfzt0gm94"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi4jcv103470y9nfzt0gm94?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601031066000,1601031066000,130.014,3903.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi4k5f700014c63c70mc6y0
ckfi4mw8s00024c63j2i4kxwh,ckfe0tso400zg0bs40s6pbz8y,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fcf6f921b-5c2a-dbfd-a09a-92d0ee35ad7b-5004.0_-204.0.png?Expires=1603700791968&KeyName=labelbox-assets-key-1&Signature=LYIPevSdwmvLmbQId2w1nDFPaBE,"{""objects"":[{""featureId"":""ckfi4mcgd07k80y5n8dahe50d"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi4mcgd07k80y5n8dahe50d?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601031193000,1601031193000,132.313,5004.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi4mw8s00024c63j2i4kxwh
ckfi4phpi00034c63vogpvdel,ckfe0tso701300bs48fag02yd,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Ff37e0d6e-75dd-329c-4781-2e217faf5a88-5804.0_-204.0.png?Expires=1603700791968&KeyName=labelbox-assets-key-1&Signature=rD7YJlilelZCKrqODapQ30LKkg0,"{""objects"":[{""featureId"":""ckfi4pcwb083o0y5n70ynffgp"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi4pcwb083o0y5n70ynffgp?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601031319000,1601031320000,125.661,5804.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi4phpi00034c63vogpvdel
ckfi4u7x100044c633zridlkz,ckfe0tsob016k0bs45ypy0m0u,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fde8979a0-7fab-0e99-a5e6-05455ba3e5e0-6604.0_-204.0.png?Expires=1603700791968&KeyName=labelbox-assets-key-1&Signature=ZLps4kbgWv_cXvQcl91Nk8jLQUE,"{""objects"":[{""featureId"":""ckfi4qela08br0y5ndud5d8oc"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi4qela08br0y5ndud5d8oc?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601031535000,1601031535000,214.899,6604.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi4u7x100044c633zridlkz
ckfi4xrip00054c63ifuw09ew,ckfe0tsoc01a40bs47j0ph3ut,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F59727b37-a2da-1318-bdcb-f3e7951649ad-7404.0_-204.0.png?Expires=1603700791969&KeyName=labelbox-assets-key-1&Signature=u3sKhJqwGq5FnZXT5qGZl8GF-QM,"{""objects"":[{""featureId"":""ckfi4vwzs09v40y9efrqt19e9"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi4vwzs09v40y9efrqt19e9?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601031700000,1601031700000,160.117,7404.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi4xrip00054c63ifuw09ew
ckfi50nri00064c630cmvyu5l,ckfe0tsoe01do0bs4hzvwebwy,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fdb37ff04-3e37-0a7a-b199-9c017179ca06-8204.0_-204.0.png?Expires=1603700791969&KeyName=labelbox-assets-key-1&Signature=WRUOA-u7FFxIIlT9CphNjAPlUIQ,"{""objects"":[{""featureId"":""ckfi50hrv0gc40y9e0w748sp1"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi50hrv0gc40y9e0w748sp1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601031836000,1601031836000,134.67,8204.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi50nri00064c630cmvyu5l
ckfi5479000074c635ipns1rl,ckfe0tsog01h80bs4dopn5qlk,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fa0e31ca4-b103-2324-9307-be593dfcfdf2-9004.0_-204.0.png?Expires=1603700791969&KeyName=labelbox-assets-key-1&Signature=qvZYdi0zJFYOi0mE3TZRNdX5ypc,"{""objects"":[{""featureId"":""ckfi5412k09d90y9nf953hqqr"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi5412k09d90y9nf953hqqr?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601032001000,1601032001000,155,9004.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi5479000074c635ipns1rl
ckfi58fdk00084c63bzrjmsds,ckfe0tso300w80bs47ocaffqb,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F1e83b7a7-fb94-6768-d303-74ea032eed7b-4007.0_-217.6.png?Expires=1603700791970&KeyName=labelbox-assets-key-1&Signature=BAkleAweL4ZV4778nWsxwfVWiN8,"{""objects"":[{""featureId"":""ckfi54s400gzv0y8j0icf02n9"",""schemaId"":""ckfe447is01kj0z6o4tu0e5dy"",""title"":""circle"",""value"":""circle"",""color"":""#FF34FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi54s400gzv0y8j0icf02n9?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""},{""featureId"":""ckfi578be0hha0y9w29jef59q"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi578be0hha0y9w29jef59q?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601032198000,1601032198000,201.638,4007.0_-217.6.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi58fdk00084c63bzrjmsds
ckfi5ctme00094c63olqxoaf1,ckfe0tso400zs0bs4hqcl6eaw,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F0a1e8063-6c62-689f-f19c-62f961becdab-5103.0_-214.4.png?Expires=1603700791970&KeyName=labelbox-assets-key-1&Signature=pizDR5N0KTwovFwEfT0lPnGdgvk,"{""objects"":[{""featureId"":""ckfi5bz4n0ifb0y8j1ikoavq1"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi5bz4n0ifb0y8j1ikoavq1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601032403000,1601032403000,199.629,5103.0_-214.4.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi5ctme00094c63olqxoaf1
ckfi5ewny000a4c63frorp2j4,ckfe0tso7013c0bs4a973cggk,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F789aff41-76a6-1dca-a504-4bbb48989678-5903.0_-214.4.png?Expires=1603700791970&KeyName=labelbox-assets-key-1&Signature=P5js-GvDWtMMWa7B_ZDmSjyDFeM,"{""objects"":[{""featureId"":""ckfi5er2c0j0n0y9ehpprh8jk"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi5er2c0j0n0y9ehpprh8jk?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601032500000,1601032500000,101.82,5903.0_-214.4.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi5ewny000a4c63frorp2j4
ckfi5haf1000b4c63s3qiua5x,ckfe0tsob016w0bs456vf3pj8,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fffc49234-e35d-f9b8-a6df-ee8c980ce8ad-6703.0_-214.4.png?Expires=1603700791970&KeyName=labelbox-assets-key-1&Signature=DEekbsJ6uJ4tcQIz1P4i-LTbZAg,"{""objects"":[{""featureId"":""ckfi5gwg00j7u0y8j77rj13ok"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi5gwg00j7u0y8j77rj13ok?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601032611000,1601032611000,105.663,6703.0_-214.4.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi5haf1000b4c63s3qiua5x
ckfi5ln8u000c4c63ei7rkb5f,ckfe0tsoc01ag0bs438wz8bnp,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F008b32db-3f10-8a10-89b8-69c052f4a302-7503.0_-214.4.png?Expires=1603700791971&KeyName=labelbox-assets-key-1&Signature=GYKhRkYTTpWUQDJRMCBq-a3omEA,"{""objects"":[{""featureId"":""ckfi5l4wx0jsf0y8jcs8f9d1k"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi5l4wx0jsf0y8jcs8f9d1k?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601032815000,1601032815000,204.961,7503.0_-214.4.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi5ln8u000c4c63ei7rkb5f
ckfi5odx3000d4c63wmbgingr,ckfe0tsoe01e00bs467eg58ad,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F40dfdc27-f6e8-264a-e0e2-a54accc89211-8303.0_-214.4.png?Expires=1603700791971&KeyName=labelbox-assets-key-1&Signature=TvRDf1hNjYoKlwDxSF4LhiWafo8,"{""objects"":[{""featureId"":""ckfi5o6ll0k4p0y8j1n0pb71u"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi5o6ll0k4p0y8j1n0pb71u?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601032943000,1601032943000,124.25,8303.0_-214.4.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi5odx3000d4c63wmbgingr
ckfi5v90n000e4c63a7aq4tk8,ckfe0tsog01hk0bs457jr2bul,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2F8852f58e-c714-8fff-5135-05beed3ec996-9103.0_-214.4.png?Expires=1603700791972&KeyName=labelbox-assets-key-1&Signature=Zv78phjnDXxcwWSJTpxCmg9m3ck,"{""objects"":[{""featureId"":""ckfi5pb460k9f0y8jesnvaejm"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi5pb460k9f0y8jesnvaejm?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""},{""featureId"":""ckfi5v39e0dli0y9n8dmlhtpl"",""schemaId"":""ckfe1bjhf0bjl0y7h5vk64k1v"",""title"":""gap"",""value"":""gap"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi5v39e0dli0y9n8dmlhtpl?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601033263000,1601033263000,314.773,9103.0_-214.4.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi5v90n000e4c63a7aq4tk8
ckfi5zrha000f4c63wzhzabx1,ckfe0tso300wk0bs45xfrd0t1,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Ff7283430-5e80-003f-3614-32f0461a624c-4203.0_-204.0.png?Expires=1603700791972&KeyName=labelbox-assets-key-1&Signature=MSER1Dm4rniLBFUgc8iEkpFcDdg,"{""objects"":[{""featureId"":""ckfi5xwve0lgk0y8j2dvh7jyv"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi5xwve0lgk0y8j2dvh7jyv?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""},{""featureId"":""ckfi5z0gd0lms0y8j7x7i7x1n"",""schemaId"":""ckfe1bjhf0bjl0y7h5vk64k1v"",""title"":""gap"",""value"":""gap"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi5z0gd0lms0y8j7x7i7x1n?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601033473000,1601033473000,215.121,4203.0_-204.0.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi5zrha000f4c63wzhzabx1
ckfi63z5y000g4c63adqadv9i,ckfe0tso501040bs42zxf3xtc,https://storage.labelbox.com/ckfdxmf8yrowg0736irqgqzy1%2Fa842cd43-881f-6de6-e420-22ae7c6761bc-5200.0_-217.7.png?Expires=1603700791984&KeyName=labelbox-assets-key-1&Signature=FZCQyiGCD7OuCSEvCoBmrOUlSKo,"{""objects"":[{""featureId"":""ckfi62sg90mc60y9e7ufv1bv7"",""schemaId"":""ckfe1bjhe0bjj0y7hackf12z7"",""title"":""crack"",""value"":""crack"",""color"":""#FFFF00"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckfi62sg90mc60y9e7ufv1bv7?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2ZkeG1mOWpmeTB5MDcwN3k2MzNwMW4zIiwib3JnYW5pemF0aW9uSWQiOiJja2ZkeG1mOHlyb3dnMDczNmlycWdxenkxIiwiaWF0IjoxNjAyNDkxMTkxLCJleHAiOjE2MDUwODMxOTF9.wdtrGiWNjjwCWMx7_c5jf55bz0U8yjQ43S1qlH5chSI""}],""classifications"":[]}",yuvkortev@stud.etu.ru,detect_cracks,1601033670000,1601033670000,196.151,5200.0_-217.7.png,-1,-1,,,cracks,[],https://editor.labelbox.com?project=ckfe132m2sn2f0736nanmt6qs&label=ckfi63z5y000g4c63adqadv9i
